id,starttime,endtime,volume,projectedflow,occupancy,averagespeed,rawintervalcount,partition_0,partition_1,partition_2
11373365:61:streams.metro.tmr.its,2021-08-05T03:00:00.000Z,2021-08-05T03:15:00.000Z,77,308,2,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T03:15:00.000Z,2021-08-05T03:30:00.000Z,82,328,2,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T03:30:00.000Z,2021-08-05T03:45:00.000Z,89,356,3,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T03:45:00.000Z,2021-08-05T04:00:00.000Z,69,276,2,87,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T04:00:00.000Z,2021-08-05T04:15:00.000Z,88,352,3,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T04:15:00.000Z,2021-08-05T04:30:00.000Z,94,376,3,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T04:30:00.000Z,2021-08-05T04:45:00.000Z,107,428,3,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T04:45:00.000Z,2021-08-05T05:00:00.000Z,113,452,3,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T05:00:00.000Z,2021-08-05T05:15:00.000Z,102,408,3,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T05:15:00.000Z,2021-08-05T05:30:00.000Z,137,548,4,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T05:30:00.000Z,2021-08-05T05:45:00.000Z,129,516,4,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T05:45:00.000Z,2021-08-05T06:00:00.000Z,122,488,3,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T06:00:00.000Z,2021-08-05T06:15:00.000Z,121,484,3,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T06:15:00.000Z,2021-08-05T06:30:00.000Z,146,584,4,81,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T06:30:00.000Z,2021-08-05T06:45:00.000Z,125,500,3,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T06:45:00.000Z,2021-08-05T07:00:00.000Z,115,460,3,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T07:00:00.000Z,2021-08-05T07:15:00.000Z,113,452,3,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T07:15:00.000Z,2021-08-05T07:30:00.000Z,101,404,3,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T07:30:00.000Z,2021-08-05T07:45:00.000Z,102,408,3,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T07:45:00.000Z,2021-08-05T08:00:00.000Z,91,364,2,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T08:00:00.000Z,2021-08-05T08:15:00.000Z,88,352,2,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T08:15:00.000Z,2021-08-05T08:30:00.000Z,71,284,2,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T08:30:00.000Z,2021-08-05T08:45:00.000Z,55,220,1,81,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T08:45:00.000Z,2021-08-05T09:00:00.000Z,55,220,1,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T09:00:00.000Z,2021-08-05T09:15:00.000Z,37,148,1,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T09:15:00.000Z,2021-08-05T09:30:00.000Z,48,192,1,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T09:30:00.000Z,2021-08-05T09:45:00.000Z,50,200,1,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T09:45:00.000Z,2021-08-05T10:00:00.000Z,39,156,1,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T10:00:00.000Z,2021-08-05T10:15:00.000Z,33,132,0,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T10:15:00.000Z,2021-08-05T10:30:00.000Z,36,144,1,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T10:30:00.000Z,2021-08-05T10:45:00.000Z,31,124,0,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T10:45:00.000Z,2021-08-05T11:00:00.000Z,22,88,0,82,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T11:00:00.000Z,2021-08-05T11:15:00.000Z,30,120,0,81,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T11:15:00.000Z,2021-08-05T11:30:00.000Z,26,104,0,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T11:30:00.000Z,2021-08-05T11:45:00.000Z,18,72,0,82,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T11:45:00.000Z,2021-08-05T12:00:00.000Z,20,80,0,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T12:00:00.000Z,2021-08-05T12:15:00.000Z,20,80,0,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T12:15:00.000Z,2021-08-05T12:30:00.000Z,27,108,0,82,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T12:30:00.000Z,2021-08-05T12:45:00.000Z,14,56,0,82,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T12:45:00.000Z,2021-08-05T13:00:00.000Z,16,64,0,82,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T13:00:00.000Z,2021-08-05T13:15:00.000Z,25,100,0,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T13:15:00.000Z,2021-08-05T13:30:00.000Z,15,60,0,87,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T13:30:00.000Z,2021-08-05T13:45:00.000Z,10,40,0,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T13:45:00.000Z,2021-08-05T14:00:00.000Z,18,72,0,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T14:00:00.000Z,2021-08-05T14:15:00.000Z,10,40,0,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T14:15:00.000Z,2021-08-05T14:30:00.000Z,12,48,0,91,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T14:30:00.000Z,2021-08-05T14:45:00.000Z,8,32,0,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T14:45:00.000Z,2021-08-05T15:00:00.000Z,11,44,0,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T15:00:00.000Z,2021-08-05T15:15:00.000Z,8,32,0,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T15:15:00.000Z,2021-08-05T15:30:00.000Z,6,24,0,90,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T15:30:00.000Z,2021-08-05T15:45:00.000Z,10,40,0,88,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T15:45:00.000Z,2021-08-05T16:00:00.000Z,5,20,0,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T16:00:00.000Z,2021-08-05T16:15:00.000Z,7,28,0,91,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T16:15:00.000Z,2021-08-05T16:30:00.000Z,8,32,0,82,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T16:30:00.000Z,2021-08-05T16:45:00.000Z,6,24,0,82,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T16:45:00.000Z,2021-08-05T17:00:00.000Z,8,32,0,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T17:00:00.000Z,2021-08-05T17:15:00.000Z,9,36,0,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T17:15:00.000Z,2021-08-05T17:30:00.000Z,6,24,0,81,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T17:30:00.000Z,2021-08-05T17:45:00.000Z,5,20,0,93,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T17:45:00.000Z,2021-08-05T18:00:00.000Z,5,20,0,92,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T18:00:00.000Z,2021-08-05T18:15:00.000Z,17,68,0,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T18:15:00.000Z,2021-08-05T18:30:00.000Z,20,80,0,88,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T18:30:00.000Z,2021-08-05T18:45:00.000Z,26,104,0,92,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T18:45:00.000Z,2021-08-05T19:00:00.000Z,24,96,0,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T19:00:00.000Z,2021-08-05T19:15:00.000Z,22,88,0,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T19:15:00.000Z,2021-08-05T19:30:00.000Z,55,220,1,87,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T19:30:00.000Z,2021-08-05T19:45:00.000Z,73,292,2,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T19:45:00.000Z,2021-08-05T20:00:00.000Z,95,380,3,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T20:00:00.000Z,2021-08-05T20:15:00.000Z,87,348,3,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T20:15:00.000Z,2021-08-05T20:30:00.000Z,98,392,3,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T20:30:00.000Z,2021-08-05T20:45:00.000Z,106,424,3,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T20:45:00.000Z,2021-08-05T21:00:00.000Z,90,360,3,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T21:00:00.000Z,2021-08-05T21:15:00.000Z,96,384,3,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T21:15:00.000Z,2021-08-05T21:30:00.000Z,84,335,3,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T21:30:00.000Z,2021-08-05T21:45:00.000Z,92,368,3,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T21:45:00.000Z,2021-08-05T22:00:00.000Z,75,300,2,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T22:00:00.000Z,2021-08-05T22:15:00.000Z,71,284,2,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T22:15:00.000Z,2021-08-05T22:30:00.000Z,73,292,2,84,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T22:30:00.000Z,2021-08-05T22:45:00.000Z,71,284,2,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T22:45:00.000Z,2021-08-05T23:00:00.000Z,67,268,2,86,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T23:00:00.000Z,2021-08-05T23:15:00.000Z,63,252,2,87,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T23:15:00.000Z,2021-08-05T23:30:00.000Z,64,256,2,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T23:30:00.000Z,2021-08-05T23:45:00.000Z,70,280,2,85,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-05T23:45:00.000Z,2021-08-06T00:00:00.000Z,66,264,2,83,15,2021,8,5
11373365:61:streams.metro.tmr.its,2021-08-06T00:00:00.000Z,2021-08-06T00:15:00.000Z,68,272,2,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T00:15:00.000Z,2021-08-06T00:30:00.000Z,71,284,2,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T00:30:00.000Z,2021-08-06T00:45:00.000Z,73,292,2,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T00:45:00.000Z,2021-08-06T01:00:00.000Z,84,335,2,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T01:00:00.000Z,2021-08-06T01:15:00.000Z,84,335,2,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T01:15:00.000Z,2021-08-06T01:30:00.000Z,98,392,3,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T01:30:00.000Z,2021-08-06T01:45:00.000Z,83,332,2,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T01:45:00.000Z,2021-08-06T02:00:00.000Z,91,364,3,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T02:00:00.000Z,2021-08-06T02:15:00.000Z,69,276,2,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T02:15:00.000Z,2021-08-06T02:30:00.000Z,78,312,2,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T02:30:00.000Z,2021-08-06T02:45:00.000Z,77,308,2,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T02:45:00.000Z,2021-08-06T03:00:00.000Z,98,392,3,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T03:00:00.000Z,2021-08-06T03:15:00.000Z,82,328,2,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T03:15:00.000Z,2021-08-06T03:30:00.000Z,76,304,2,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T03:30:00.000Z,2021-08-06T03:45:00.000Z,89,356,2,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T03:45:00.000Z,2021-08-06T04:00:00.000Z,86,344,2,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T04:00:00.000Z,2021-08-06T04:15:00.000Z,97,388,3,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T04:15:00.000Z,2021-08-06T04:30:00.000Z,106,424,3,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T04:30:00.000Z,2021-08-06T04:45:00.000Z,100,400,3,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T04:45:00.000Z,2021-08-06T05:00:00.000Z,126,504,4,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T05:00:00.000Z,2021-08-06T05:15:00.000Z,117,468,3,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T05:15:00.000Z,2021-08-06T05:30:00.000Z,109,436,3,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T05:30:00.000Z,2021-08-06T05:45:00.000Z,130,520,4,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T05:45:00.000Z,2021-08-06T06:00:00.000Z,120,480,3,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T06:00:00.000Z,2021-08-06T06:15:00.000Z,119,476,3,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T06:15:00.000Z,2021-08-06T06:30:00.000Z,124,496,3,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T06:30:00.000Z,2021-08-06T06:45:00.000Z,97,388,3,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T06:45:00.000Z,2021-08-06T07:00:00.000Z,97,388,3,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T07:00:00.000Z,2021-08-06T07:15:00.000Z,125,500,3,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T07:15:00.000Z,2021-08-06T07:30:00.000Z,111,444,3,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T07:30:00.000Z,2021-08-06T07:45:00.000Z,97,388,2,83,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T07:45:00.000Z,2021-08-06T08:00:00.000Z,84,335,2,83,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T08:00:00.000Z,2021-08-06T08:15:00.000Z,95,380,3,83,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T08:15:00.000Z,2021-08-06T08:30:00.000Z,65,260,2,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T08:30:00.000Z,2021-08-06T08:45:00.000Z,60,240,1,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T08:45:00.000Z,2021-08-06T09:00:00.000Z,49,196,1,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T09:00:00.000Z,2021-08-06T09:15:00.000Z,50,200,1,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T09:15:00.000Z,2021-08-06T09:30:00.000Z,48,192,1,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T09:30:00.000Z,2021-08-06T09:45:00.000Z,34,136,0,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T09:45:00.000Z,2021-08-06T10:00:00.000Z,47,188,1,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T10:00:00.000Z,2021-08-06T10:15:00.000Z,27,108,0,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T10:15:00.000Z,2021-08-06T10:30:00.000Z,41,164,1,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T10:30:00.000Z,2021-08-06T10:45:00.000Z,24,96,0,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T10:45:00.000Z,2021-08-06T11:00:00.000Z,30,120,0,81,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T11:00:00.000Z,2021-08-06T11:15:00.000Z,20,80,0,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T11:15:00.000Z,2021-08-06T11:30:00.000Z,25,100,0,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T11:30:00.000Z,2021-08-06T11:45:00.000Z,29,116,0,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T11:45:00.000Z,2021-08-06T12:00:00.000Z,27,108,0,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T12:00:00.000Z,2021-08-06T12:15:00.000Z,19,76,0,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T12:15:00.000Z,2021-08-06T12:30:00.000Z,22,88,0,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T12:30:00.000Z,2021-08-06T12:45:00.000Z,10,40,0,83,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T12:45:00.000Z,2021-08-06T13:00:00.000Z,14,56,0,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T13:00:00.000Z,2021-08-06T13:15:00.000Z,24,96,0,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T13:15:00.000Z,2021-08-06T13:30:00.000Z,12,48,0,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T13:30:00.000Z,2021-08-06T13:45:00.000Z,14,56,0,83,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T13:45:00.000Z,2021-08-06T14:00:00.000Z,7,28,0,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T14:00:00.000Z,2021-08-06T14:15:00.000Z,8,32,0,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T14:15:00.000Z,2021-08-06T14:30:00.000Z,14,56,0,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T14:30:00.000Z,2021-08-06T14:45:00.000Z,7,28,0,91,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T14:45:00.000Z,2021-08-06T15:00:00.000Z,4,16,0,88,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T15:00:00.000Z,2021-08-06T15:15:00.000Z,6,24,0,89,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T15:15:00.000Z,2021-08-06T15:30:00.000Z,2,8,0,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T15:30:00.000Z,2021-08-06T15:45:00.000Z,6,24,0,89,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T15:45:00.000Z,2021-08-06T16:00:00.000Z,7,28,0,88,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T16:00:00.000Z,2021-08-06T16:15:00.000Z,7,28,0,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T16:15:00.000Z,2021-08-06T16:30:00.000Z,8,32,0,88,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T16:30:00.000Z,2021-08-06T16:45:00.000Z,7,28,0,84,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T16:45:00.000Z,2021-08-06T17:00:00.000Z,5,20,0,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T17:00:00.000Z,2021-08-06T17:15:00.000Z,5,20,0,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T17:15:00.000Z,2021-08-06T17:30:00.000Z,6,24,0,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T17:30:00.000Z,2021-08-06T17:45:00.000Z,4,16,0,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T17:45:00.000Z,2021-08-06T18:00:00.000Z,6,24,0,82,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T18:00:00.000Z,2021-08-06T18:15:00.000Z,9,36,0,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T18:15:00.000Z,2021-08-06T18:30:00.000Z,8,32,0,90,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T18:30:00.000Z,2021-08-06T18:45:00.000Z,10,40,0,90,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T18:45:00.000Z,2021-08-06T19:00:00.000Z,9,36,0,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T19:00:00.000Z,2021-08-06T19:15:00.000Z,9,36,0,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T19:15:00.000Z,2021-08-06T19:30:00.000Z,19,76,0,90,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T19:30:00.000Z,2021-08-06T19:45:00.000Z,32,128,1,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T19:45:00.000Z,2021-08-06T20:00:00.000Z,26,104,0,89,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T20:00:00.000Z,2021-08-06T20:15:00.000Z,31,124,1,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T20:15:00.000Z,2021-08-06T20:30:00.000Z,35,140,1,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T20:30:00.000Z,2021-08-06T20:45:00.000Z,30,120,0,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T20:45:00.000Z,2021-08-06T21:00:00.000Z,34,136,1,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T21:00:00.000Z,2021-08-06T21:15:00.000Z,32,128,1,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T21:15:00.000Z,2021-08-06T21:30:00.000Z,42,167,1,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T21:30:00.000Z,2021-08-06T21:45:00.000Z,36,144,1,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T21:45:00.000Z,2021-08-06T22:00:00.000Z,44,176,1,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T22:00:00.000Z,2021-08-06T22:15:00.000Z,26,104,0,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T22:15:00.000Z,2021-08-06T22:30:00.000Z,37,148,1,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T22:30:00.000Z,2021-08-06T22:45:00.000Z,39,156,1,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T22:45:00.000Z,2021-08-06T23:00:00.000Z,47,188,1,88,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T23:00:00.000Z,2021-08-06T23:15:00.000Z,38,152,1,88,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T23:15:00.000Z,2021-08-06T23:30:00.000Z,40,160,1,85,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T23:30:00.000Z,2021-08-06T23:45:00.000Z,45,180,1,86,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-06T23:45:00.000Z,2021-08-07T00:00:00.000Z,50,200,1,87,15,2021,8,6
11373365:61:streams.metro.tmr.its,2021-08-07T00:00:00.000Z,2021-08-07T00:15:00.000Z,52,208,1,87,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T00:15:00.000Z,2021-08-07T00:30:00.000Z,66,264,2,86,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T00:30:00.000Z,2021-08-07T00:45:00.000Z,53,212,1,88,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T00:45:00.000Z,2021-08-07T01:00:00.000Z,51,204,1,86,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T01:00:00.000Z,2021-08-07T01:15:00.000Z,51,204,1,87,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T01:15:00.000Z,2021-08-07T01:30:00.000Z,51,204,1,86,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T01:30:00.000Z,2021-08-07T01:45:00.000Z,45,180,1,85,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T01:45:00.000Z,2021-08-07T02:00:00.000Z,57,228,1,85,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T02:00:00.000Z,2021-08-07T02:15:00.000Z,50,200,1,86,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T02:15:00.000Z,2021-08-07T02:30:00.000Z,53,212,1,84,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T02:30:00.000Z,2021-08-07T02:45:00.000Z,64,256,1,88,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T02:45:00.000Z,2021-08-07T03:00:00.000Z,56,224,1,86,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T03:00:00.000Z,2021-08-07T03:15:00.000Z,70,280,2,87,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T03:15:00.000Z,2021-08-07T03:30:00.000Z,69,276,2,85,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T03:30:00.000Z,2021-08-07T03:45:00.000Z,54,216,1,87,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T03:45:00.000Z,2021-08-07T04:00:00.000Z,43,172,1,88,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T04:00:00.000Z,2021-08-07T04:15:00.000Z,66,264,1,87,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T04:15:00.000Z,2021-08-07T04:30:00.000Z,58,232,1,86,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T04:30:00.000Z,2021-08-07T04:45:00.000Z,60,240,1,87,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T04:45:00.000Z,2021-08-07T05:00:00.000Z,51,204,1,88,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T05:00:00.000Z,2021-08-07T05:15:00.000Z,66,264,2,86,15,2021,8,7
11373365:61:streams.metro.tmr.its,2021-08-07T05:15:00.000Z,2021-08-07T05:30:00.000Z,58,232,1,88,15,2021,8,7
